model,pred_len,data_id,learning_rate,inner_lr,meta_lr,rec_lambda,auxi_lambda,rank_ratio,lradj,train_epochs,patience,batch_size,auxi_batch_size,warmup_steps,meta_inner_steps,overlap_ratio,num_tasks,max_norm,auxi_loss,first_order,auxi_mode,auxi_type,pca_dim,reinit,use_weights,sample_attn,mse,mae,exp_dir
Fredformer,192,ECL,0.01,0.01,0.1,0.2,0.8,0.5,TST,100,5,32,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.16974955797195435,0.26432710886001587,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.2_0.8_0.01_0.01_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_1
Fredformer,192,ECL,0.01,0.01,0.1,0.2,0.8,0.5,TST,100,5,32,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.1852564662694931,0.2792762815952301,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.2_0.8_0.01_0.01_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_0
Fredformer,192,ECL,0.01,0.01,0.1,0.2,0.8,0.5,TST,100,5,32,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.16970771551132202,0.2624177932739258,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.2_0.8_0.01_0.01_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_1
Fredformer,192,ECL,0.01,0.01,0.1,0.2,0.8,0.5,TST,100,5,32,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.18641693890094757,0.28235068917274475,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.2_0.8_0.01_0.01_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_0
Fredformer,192,ECL,0.01,0.01,0.1,0.2,0.8,0.5,TST,100,5,32,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.16948378086090088,0.2628133296966553,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.2_0.8_0.01_0.01_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_1
Fredformer,192,ECL,0.01,0.01,0.1,0.2,0.8,1.0,TST,100,5,32,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.17200927436351776,0.2651403546333313,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.2_0.8_0.01_0.01_0.1_TST_100_5_32_64_1.0_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_0
Fredformer,192,ECL,0.01,0.01,0.1,0.2,0.8,1.0,TST,100,5,32,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.1693117618560791,0.2609156370162964,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.2_0.8_0.01_0.01_0.1_TST_100_5_32_64_1.0_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_1
Fredformer,192,ECL,0.01,0.01,0.1,0.2,0.8,1.0,TST,100,5,32,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.17331862449645996,0.2668609917163849,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.2_0.8_0.01_0.01_0.1_TST_100_5_32_64_1.0_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_0
Fredformer,192,ECL,0.01,0.01,0.1,0.2,0.8,1.0,TST,100,5,32,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.1703050285577774,0.26569637656211853,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.2_0.8_0.01_0.01_0.1_TST_100_5_32_64_1.0_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_1
Fredformer,192,ECL,0.01,0.01,0.1,0.2,0.8,1.0,TST,100,5,32,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.17889904975891113,0.2742261588573456,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.2_0.8_0.01_0.01_0.1_TST_100_5_32_64_1.0_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_0
Fredformer,192,ECL,0.01,0.01,0.1,0.2,0.8,1.0,TST,100,5,32,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.17047660052776337,0.2630867660045624,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.2_0.8_0.01_0.01_0.1_TST_100_5_32_64_1.0_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_1
Fredformer,192,ECL,0.001,0.001,0.1,0.3,0.7,0.5,TST,100,5,32,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.16039712727069855,0.25307419896125793,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.3_0.7_0.001_0.001_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_0
Fredformer,192,ECL,0.001,0.001,0.1,0.3,0.7,0.5,TST,100,5,32,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.15982899069786072,0.2516412138938904,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.3_0.7_0.001_0.001_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_1
Fredformer,192,ECL,0.001,0.001,0.1,0.3,0.7,0.5,TST,100,5,32,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.1623382866382599,0.2555481791496277,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.3_0.7_0.001_0.001_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_0
Fredformer,192,ECL,0.001,0.001,0.1,0.3,0.7,0.5,TST,100,5,32,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.15988370776176453,0.2527882158756256,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.3_0.7_0.001_0.001_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_1
Fredformer,192,ECL,0.001,0.001,0.1,0.3,0.7,0.5,TST,100,5,32,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.1605454832315445,0.2537355422973633,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.3_0.7_0.001_0.001_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_0
Fredformer,192,ECL,0.001,0.001,0.1,0.3,0.7,0.5,TST,100,5,32,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.1593325287103653,0.2512064576148987,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.3_0.7_0.001_0.001_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_1
Fredformer,192,ECL,0.001,0.001,0.1,0.3,0.7,1.0,TST,100,5,32,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.1609298288822174,0.25390928983688354,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.3_0.7_0.001_0.001_0.1_TST_100_5_32_64_1.0_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_0
Fredformer,192,ECL,0.001,0.001,0.1,0.3,0.7,1.0,TST,100,5,32,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.16073474287986755,0.2527349889278412,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.3_0.7_0.001_0.001_0.1_TST_100_5_32_64_1.0_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_1
Fredformer,192,ECL,0.001,0.001,0.1,0.3,0.7,1.0,TST,100,5,32,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.1605779528617859,0.2526353597640991,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.3_0.7_0.001_0.001_0.1_TST_100_5_32_64_1.0_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_0
Fredformer,192,ECL,0.001,0.001,0.1,0.3,0.7,1.0,TST,100,5,32,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.1615234613418579,0.2540540099143982,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.3_0.7_0.001_0.001_0.1_TST_100_5_32_64_1.0_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_1
Fredformer,192,ECL,0.001,0.001,0.1,0.3,0.7,1.0,TST,100,5,32,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.16110390424728394,0.2534209191799164,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.3_0.7_0.001_0.001_0.1_TST_100_5_32_64_1.0_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_0
Fredformer,192,ECL,0.001,0.001,0.1,0.3,0.7,1.0,TST,100,5,32,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.1609749048948288,0.25286102294921875,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.3_0.7_0.001_0.001_0.1_TST_100_5_32_64_1.0_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_1
Fredformer,192,ECL,0.01,0.01,0.1,0.3,0.7,0.5,TST,100,5,32,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.1797226369380951,0.27359965443611145,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.3_0.7_0.01_0.01_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_0
Fredformer,192,ECL,0.01,0.01,0.1,0.3,0.7,0.5,TST,100,5,32,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.17049360275268555,0.2632775604724884,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.3_0.7_0.01_0.01_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_1
Fredformer,192,ECL,0.01,0.01,0.1,0.3,0.7,0.5,TST,100,5,32,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.18151319026947021,0.27580803632736206,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.3_0.7_0.01_0.01_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_0
Fredformer,192,ECL,0.01,0.01,0.1,0.3,0.7,0.5,TST,100,5,32,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.17014387249946594,0.26308488845825195,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.3_0.7_0.01_0.01_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_1
Fredformer,192,ECL,0.01,0.01,0.1,0.3,0.7,0.5,TST,100,5,32,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.23175421357154846,0.3278670608997345,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.3_0.7_0.01_0.01_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_0
Fredformer,192,ECL,0.01,0.01,0.1,0.3,0.7,0.5,TST,100,5,32,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.1702946275472641,0.264618456363678,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.3_0.7_0.01_0.01_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_1
Fredformer,192,ECL,0.01,0.01,0.1,0.3,0.7,1.0,TST,100,5,32,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.17082896828651428,0.2645184397697449,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.3_0.7_0.01_0.01_0.1_TST_100_5_32_64_1.0_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_0
Fredformer,192,ECL,0.01,0.01,0.1,0.3,0.7,1.0,TST,100,5,32,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.17129656672477722,0.26706916093826294,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.3_0.7_0.01_0.01_0.1_TST_100_5_32_64_1.0_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_1
Fredformer,192,ECL,0.01,0.01,0.1,0.3,0.7,1.0,TST,100,5,32,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.17050449550151825,0.26325225830078125,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.3_0.7_0.01_0.01_0.1_TST_100_5_32_64_1.0_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_0
Fredformer,192,ECL,0.01,0.01,0.1,0.3,0.7,1.0,TST,100,5,32,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.17000244557857513,0.2614940404891968,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.3_0.7_0.01_0.01_0.1_TST_100_5_32_64_1.0_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_1
Fredformer,192,ECL,0.01,0.01,0.1,0.3,0.7,1.0,TST,100,5,32,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.18863557279109955,0.28112101554870605,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.3_0.7_0.01_0.01_0.1_TST_100_5_32_64_1.0_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_0
Fredformer,192,ECL,0.01,0.01,0.1,0.3,0.7,1.0,TST,100,5,32,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.17111854255199432,0.26420798897743225,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_192_0.3_0.7_0.01_0.01_0.1_TST_100_5_32_64_1.0_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_1
Fredformer,336,ECL,0.001,0.001,0.1,0.2,0.8,0.5,TST,100,5,32,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.17454534769058228,0.2703661024570465,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_336_0.2_0.8_0.001_0.001_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_0
Fredformer,336,ECL,0.001,0.001,0.1,0.2,0.8,0.5,TST,100,5,32,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.17304344475269318,0.26769620180130005,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_336_0.2_0.8_0.001_0.001_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_1
Fredformer,336,ECL,0.001,0.001,0.1,0.2,0.8,0.5,TST,100,5,32,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.17649266123771667,0.2720320224761963,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_336_0.2_0.8_0.001_0.001_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_0
Fredformer,336,ECL,0.001,0.001,0.1,0.2,0.8,0.5,TST,100,5,32,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.17315594851970673,0.26778534054756165,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_336_0.2_0.8_0.001_0.001_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_1
Fredformer,336,ECL,0.001,0.001,0.1,0.2,0.8,0.5,TST,100,5,32,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.17775216698646545,0.2743711471557617,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_336_0.2_0.8_0.001_0.001_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_0
Fredformer,336,ECL,0.001,0.001,0.1,0.2,0.8,0.5,TST,100,5,32,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.17436586320400238,0.26888591051101685,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_336_0.2_0.8_0.001_0.001_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_1
Fredformer,336,ECL,0.001,0.001,0.1,0.2,0.8,1.0,TST,100,5,32,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.17521721124649048,0.2692974805831909,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_336_0.2_0.8_0.001_0.001_0.1_TST_100_5_32_64_1.0_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_0
Fredformer,336,ECL,0.001,0.001,0.1,0.2,0.8,1.0,TST,100,5,32,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.17403002083301544,0.2685427665710449,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_336_0.2_0.8_0.001_0.001_0.1_TST_100_5_32_64_1.0_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_1
Fredformer,336,ECL,0.001,0.001,0.1,0.2,0.8,1.0,TST,100,5,32,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.17451418936252594,0.26960352063179016,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_336_0.2_0.8_0.001_0.001_0.1_TST_100_5_32_64_1.0_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_0
Fredformer,336,ECL,0.001,0.001,0.1,0.2,0.8,1.0,TST,100,5,32,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.17419485747814178,0.268217533826828,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_336_0.2_0.8_0.001_0.001_0.1_TST_100_5_32_64_1.0_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_1
Fredformer,336,ECL,0.001,0.001,0.1,0.2,0.8,1.0,TST,100,5,32,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.1741870790719986,0.26817625761032104,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_336_0.2_0.8_0.001_0.001_0.1_TST_100_5_32_64_1.0_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_0
Fredformer,336,ECL,0.001,0.001,0.1,0.2,0.8,1.0,TST,100,5,32,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.1759147346019745,0.26950421929359436,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_336_0.2_0.8_0.001_0.001_0.1_TST_100_5_32_64_1.0_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_1
Fredformer,336,ECL,0.01,0.01,0.1,0.2,0.8,0.5,TST,100,5,32,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.19061656296253204,0.28750699758529663,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_336_0.2_0.8_0.01_0.01_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_0
Fredformer,336,ECL,0.01,0.01,0.1,0.2,0.8,0.5,TST,100,5,32,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.1848369836807251,0.27796101570129395,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_336_0.2_0.8_0.01_0.01_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_1
Fredformer,336,ECL,0.01,0.01,0.1,0.2,0.8,0.5,TST,100,5,32,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.20236018300056458,0.2971958816051483,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_336_0.2_0.8_0.01_0.01_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_0
Fredformer,336,ECL,0.01,0.01,0.1,0.2,0.8,0.5,TST,100,5,32,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.1867106556892395,0.2793954610824585,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_336_0.2_0.8_0.01_0.01_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_1
Fredformer,336,ECL,0.01,0.01,0.1,0.2,0.8,0.5,TST,100,5,32,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.20221292972564697,0.2975929379463196,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_336_0.2_0.8_0.01_0.01_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_0
Fredformer,336,ECL,0.01,0.01,0.1,0.2,0.8,0.5,TST,100,5,32,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.18613015115261078,0.28020527958869934,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_336_0.2_0.8_0.01_0.01_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_1
Fredformer,336,ECL,0.01,0.01,0.1,0.2,0.8,1.0,TST,100,5,32,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.18698737025260925,0.28096508979797363,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_336_0.2_0.8_0.01_0.01_0.1_TST_100_5_32_64_1.0_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_0
Fredformer,336,ECL,0.01,0.01,0.1,0.2,0.8,1.0,TST,100,5,32,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.186141699552536,0.2803318202495575,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_336_0.2_0.8_0.01_0.01_0.1_TST_100_5_32_64_1.0_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_1
Fredformer,336,ECL,0.01,0.01,0.1,0.2,0.8,1.0,TST,100,5,32,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.18894828855991364,0.28338056802749634,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_336_0.2_0.8_0.01_0.01_0.1_TST_100_5_32_64_1.0_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_0
Fredformer,336,ECL,0.01,0.01,0.1,0.2,0.8,1.0,TST,100,5,32,64,500,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.18352198600769043,0.275325745344162,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_336_0.2_0.8_0.01_0.01_0.1_TST_100_5_32_64_1.0_5.0_3_0.0_1_MAE_1_500_basis_pca_T_1_0_1
Fredformer,336,ECL,0.01,0.01,0.1,0.2,0.8,1.0,TST,100,5,32,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.1883435696363449,0.28272050619125366,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_336_0.2_0.8_0.01_0.01_0.1_TST_100_5_32_64_1.0_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_0
Fredformer,336,ECL,0.01,0.01,0.1,0.2,0.8,1.0,TST,100,5,32,64,700,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.18468205630779266,0.27688461542129517,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_336_0.2_0.8_0.01_0.01_0.1_TST_100_5_32_64_1.0_5.0_3_0.0_1_MAE_1_700_basis_pca_T_1_0_1
Fredformer,336,ECL,0.001,0.001,0.1,0.3,0.7,0.5,TST,100,5,32,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,0,0.176057830452919,0.27127814292907715,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_336_0.3_0.7_0.001_0.001_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_0
Fredformer,336,ECL,0.001,0.001,0.1,0.3,0.7,0.5,TST,100,5,32,64,300,1,0.0,3,5.0,MAE,1,basis,pca,T,1,0,1,0.17292781174182892,0.2665845453739166,/mnt/tidalfs-bdsz01/dataset/llm_dataset/plc_data/TransDF/results/meta_tune/Fredformer_ECL_336_0.3_0.7_0.001_0.001_0.1_TST_100_5_32_64_0.5_5.0_3_0.0_1_MAE_1_300_basis_pca_T_1_0_1
